"10.0.10.88","172.217.29.206","80","TCP","66","54640 > 80 [ACK] Seq=114 Ack=918 Win=31104 Len=0 TSval=3960121 TSecr=1795008943","969","966"
"10.0.10.88","172.217.29.206","80","TCP","66","54640 > 80 [FIN, ACK] Seq=114 Ack=918 Win=31104 Len=0 TSval=3960122 TSecr=1795008943","970",""
"10.0.10.88","10.0.10.1","53","DNS","77","Standard query 0x8d89  A www.google.com.br","971",""
"10.0.10.88","10.0.10.1","53","DNS","77","Standard query 0x3502  AAAA www.google.com.br","972",""
"10.0.10.1","10.0.10.88","52168","DNS","93","Standard query response 0x8d89  A 172.217.29.195","973",""
"10.0.10.1","10.0.10.88","52168","DNS","105","Standard query response 0x3502  AAAA 2800:3f0:4001:807::2003","974",""
"10.0.10.88","172.217.29.195","80","TCP","74","43076 > 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3960124 TSecr=0 WS=128","975",""
"172.217.29.206","10.0.10.88","54640","TCP","66","80 > 54640 [ACK] Seq=918 Ack=115 Win=42496 Len=0 TSval=1795008996 TSecr=3960122","976","970"
"172.217.29.195","10.0.10.88","43076","TCP","74","80 > 43076 [SYN, ACK] Seq=0 Ack=1 Win=42408 Len=0 MSS=1380 SACK_PERM=1 TSval=3717532078 TSecr=3960124 WS=256","977","975"
"10.0.10.88","172.217.29.195","80","TCP","66","43076 > 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3960136 TSecr=3717532078","978","977"
"10.0.10.88","172.217.29.195","80","HTTP","222","GET /?gws_rd=cr&ei=_B6TWaHIHMeGwQT3rIOADg HTTP/1.1 ","979",""
"172.217.29.195","10.0.10.88","43076","TCP","1484","[TCP segment of a reassembled PDU]","980","979"
"10.0.10.88","172.217.29.195","80","TCP","66","43076 > 80 [ACK] Seq=157 Ack=1419 Win=32128 Len=0 TSval=3960194 TSecr=3717532306","981","980"
"172.217.29.195","10.0.10.88","43076","TCP","1484","[TCP segment of a reassembled PDU]","982",""
"10.0.10.88","172.217.29.195","80","TCP","66","43076 > 80 [ACK] Seq=157 Ack=2837 Win=35072 Len=0 TSval=3960194 TSecr=3717532306","983","982"
"10.0.10.88","172.217.29.195","80","TCP","66","43076 > 80 [RST, ACK] Seq=157 Ack=2837 Win=35072 Len=0 TSval=3960194 TSecr=3717532306","984",""
"172.217.29.195","10.0.10.88","43076","TCP","1484","[TCP segment of a reassembled PDU]","985",""
"10.0.10.88","172.217.29.195","80","TCP","54","43076 > 80 [RST] Seq=157 Win=0 Len=0","986",""
"172.217.29.195","10.0.10.88","43076","TCP","1484","[TCP segment of a reassembled PDU]","987",""
"10.0.10.88","172.217.29.195","80","TCP","54","43076 > 80 [RST] Seq=157 Win=0 Len=0","988",""
"172.217.29.195","10.0.10.88","43076","TCP","1484","[TCP segment of a reassembled PDU]","989",""
"10.0.10.88","172.217.29.195","80","TCP","54","43076 > 80 [RST] Seq=157 Win=0 Len=0","990",""
"172.217.29.195","10.0.10.88","43076","TCP","1484","[TCP segment of a reassembled PDU]","991",""
"10.0.10.88","172.217.29.195","80","TCP","54","43076 > 80 [RST] Seq=157 Win=0 Len=0","992",""
"172.217.29.195","10.0.10.88","43076","TCP","1484","[TCP segment of a reassembled PDU]","993",""
"10.0.10.88","172.217.29.195","80","TCP","54","43076 > 80 [RST] Seq=157 Win=0 Len=0","994",""
"172.217.29.195","10.0.10.88","43076","TCP","325","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]","995",""
"10.0.10.88","172.217.29.195","80","TCP","54","43076 > 80 [RST] Seq=157 Win=0 Len=0","996",""
"172.217.29.195","10.0.10.88","43076","TCP","66","80 > 43076 [FIN, ACK] Seq=11604 Ack=157 Win=43520 Len=0 TSval=3717532307 TSecr=3960137","997",""
"10.0.10.88","172.217.29.195","80","TCP","54","43076 > 80 [RST] Seq=157 Win=0 Len=0","998",""
"200.132.35.220","10.0.10.88","47940","TCP","66","80 > 47940 [FIN, ACK] Seq=417 Ack=393 Win=30080 Len=0 TSval=84703053 TSecr=3958989","999",""
"10.0.10.88","200.132.35.220","80","TCP","66","47940 > 80 [ACK] Seq=393 Ack=418 Win=30336 Len=0 TSval=3960251 TSecr=84703053","1000","999"
"10.0.10.88","200.132.35.220","80","TCP","66","47940 > 80 [FIN, ACK] Seq=393 Ack=418 Win=30336 Len=0 TSval=3960466 TSecr=84703053","1001",""
"10.0.10.88","200.132.35.220","80","HTTP","655","POST /docencia1/grafico.php HTTP/1.1  (application/x-www-form-urlencoded)","1002",""
"200.132.35.220","10.0.10.88","47940","TCP","66","80 > 47940 [ACK] Seq=418 Ack=394 Win=30080 Len=0 TSval=84703279 TSecr=3960466","1003","1001"
"200.132.35.220","10.0.10.88","47946","TCP","66","80 > 47946 [ACK] Seq=1 Ack=590 Win=30208 Len=0 TSval=84703279 TSecr=3960466","1004","1002"
"200.132.35.220","10.0.10.88","47946","HTTP","296","HTTP/1.1 302 Found  (text/html)","1005",""
"10.0.10.88","200.132.35.220","80","TCP","66","47946 > 80 [ACK] Seq=590 Ack=231 Win=30336 Len=0 TSval=3960471 TSecr=84703284","1006","1005"
"10.0.10.88","200.132.35.220","80","HTTP","535","GET /docencia1/html.php HTTP/1.1 ","1007",""
"200.132.35.220","10.0.10.88","47946","HTTP","502","HTTP/1.1 200 OK  (text/html)","1008","1007"
"10.0.10.88","200.132.35.220","80","HTTP","530","GET /docencia1/NRZ-L.png HTTP/1.1 ","1009","1008"
"10.0.10.88","200.132.35.220","80","TCP","74","47958 > 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3960475 TSecr=0 WS=128","1010",""
"10.0.10.88","200.132.35.220","80","TCP","74","47960 > 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3960475 TSecr=0 WS=128","1011",""
"10.0.10.88","200.132.35.220","80","HTTP","530","GET /docencia1/NRZ-I.png HTTP/1.1 ","1012",""
"10.0.10.88","200.132.35.220","80","HTTP","528","GET /docencia1/ami.png HTTP/1.1 ","1013",""
"10.0.10.88","200.132.35.220","80","HTTP","538","GET /docencia1/pseudoternary.png HTTP/1.1 ","1014",""
"200.132.35.220","10.0.10.88","47946","HTTP","1103","HTTP/1.1 200 OK  (PNG)","1015","1009"
"200.132.35.220","10.0.10.88","47958","TCP","74","80 > 47958 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=84703289 TSecr=3960475 WS=128","1016","1010"
"10.0.10.88","200.132.35.220","80","TCP","66","47958 > 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3960476 TSecr=84703289","1017","1016"
"200.132.35.220","10.0.10.88","47960","TCP","74","80 > 47960 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=84703289 TSecr=3960475 WS=128","1018","1011"
"10.0.10.88","200.132.35.220","80","TCP","66","47960 > 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3960476 TSecr=84703289","1019","1018"
"200.132.35.220","10.0.10.88","47948","TCP","66","80 > 47948 [ACK] Seq=1 Ack=465 Win=30080 Len=0 TSval=84703289 TSecr=3960475","1020","1012"
"200.132.35.220","10.0.10.88","47950","TCP","66","80 > 47950 [ACK] Seq=1 Ack=463 Win=30080 Len=0 TSval=84703289 TSecr=3960475","1021","1013"
"200.132.35.220","10.0.10.88","47952","TCP","66","80 > 47952 [ACK] Seq=1 Ack=473 Win=30080 Len=0 TSval=84703289 TSecr=3960475","1022","1014"
"200.132.35.220","10.0.10.88","47948","HTTP","1156","HTTP/1.1 200 OK  (PNG)","1023",""
"10.0.10.88","200.132.35.220","80","TCP","66","47948 > 80 [ACK] Seq=465 Ack=1091 Win=31488 Len=0 TSval=3960476 TSecr=84703289","1024","1023"
"200.132.35.220","10.0.10.88","47950","HTTP","1133","HTTP/1.1 200 OK  (PNG)","1025",""
"10.0.10.88","200.132.35.220","80","TCP","66","47950 > 80 [ACK] Seq=463 Ack=1068 Win=31360 Len=0 TSval=3960476 TSecr=84703289","1026","1025"
"10.0.10.88","200.132.35.220","80","HTTP","535","GET /docencia1/manchester.png HTTP/1.1 ","1027","1015"
"10.0.10.88","200.132.35.220","80","HTTP","546","GET /docencia1/manchesterDiferencial.png HTTP/1.1 ","1028",""
"200.132.35.220","10.0.10.88","47952","HTTP","1265","HTTP/1.1 200 OK  (PNG)","1029",""
"10.0.10.88","200.132.35.220","80","TCP","66","47952 > 80 [ACK] Seq=473 Ack=1200 Win=31616 Len=0 TSval=3960476 TSecr=84703289","1030","1029"
"200.132.35.220","10.0.10.88","47958","TCP","66","80 > 47958 [ACK] Seq=1 Ack=481 Win=30080 Len=0 TSval=84703290 TSecr=3960476","1031","1028"
"200.132.35.220","10.0.10.88","47958","HTTP","1435","HTTP/1.1 200 OK  (PNG)","1032",""
"10.0.10.88","200.132.35.220","80","TCP","66","47958 > 80 [ACK] Seq=481 Ack=1370 Win=32128 Len=0 TSval=3960477 TSecr=84703290","1033","1032"
"200.132.35.220","10.0.10.88","47946","HTTP","1331","HTTP/1.1 200 OK  (PNG)","1034","1027"
"10.0.10.88","200.132.35.220","80","TCP","66","47946 > 80 [ACK] Seq=1992 Ack=2969 Win=35968 Len=0 TSval=3960495 TSecr=84703290","1035","1034"
"10.0.10.88","216.58.202.138","443","TLSv1.2","445","Application Data","1036",""
"216.58.202.138","10.0.10.88","47272","TCP","66","443 > 47272 [ACK] Seq=11813 Ack=1138 Win=221 Len=0 TSval=3744833322 TSecr=3960570","1037","1036"
"216.58.202.138","10.0.10.88","47272","TLSv1.2","587","Application Data","1038",""
"10.0.10.88","216.58.202.138","443","TCP","66","47272 > 443 [ACK] Seq=1138 Ack=12334 Win=1444 Len=0 TSval=3960664 TSecr=3744833631","1039","1038"
"216.58.202.138","10.0.10.88","47272","TLSv1.2","1484","Application Data","1040",""
"10.0.10.88","216.58.202.138","443","TCP","66","47272 > 443 [ACK] Seq=1138 Ack=13752 Win=1444 Len=0 TSval=3960664 TSecr=3744833631","1041","1040"
"216.58.202.138","10.0.10.88","47272","TLSv1.2","1484","Application Data","1042",""
"10.0.10.88","216.58.202.138","443","TCP","66","47272 > 443 [ACK] Seq=1138 Ack=15170 Win=1435 Len=0 TSval=3960664 TSecr=3744833631","1043","1042"
"216.58.202.138","10.0.10.88","47272","TLSv1.2","1484","Application Data","1044",""
"10.0.10.88","216.58.202.138","443","TCP","66","47272 > 443 [ACK] Seq=1138 Ack=16588 Win=1426 Len=0 TSval=3960664 TSecr=3744833631","1045","1044"
"216.58.202.138","10.0.10.88","47272","TLSv1.2","131","Application Data","1046",""
"10.0.10.88","216.58.202.138","443","TCP","66","47272 > 443 [ACK] Seq=1138 Ack=16653 Win=1426 Len=0 TSval=3960664 TSecr=3744833631","1047","1046"
"216.58.202.138","10.0.10.88","47272","TLSv1.2","1335","Application Data","1048",""
"10.0.10.88","216.58.202.138","443","TCP","66","47272 > 443 [ACK] Seq=1138 Ack=17922 Win=1417 Len=0 TSval=3960664 TSecr=3744833631","1049","1048"
"216.58.202.138","10.0.10.88","47272","TLSv1.2","100","Application Data","1050",""
"10.0.10.88","216.58.202.138","443","TCP","66","47272 > 443 [ACK] Seq=1138 Ack=17956 Win=1417 Len=0 TSval=3960665 TSecr=3744833631","1051","1050"
"70:77:81:d5:ff:1d","Broadcast","","ARP","42","Who has 10.0.10.77?  Tell 10.0.10.52","1052",""
"Palladiu_3d:da:1a","Broadcast","","ARP","42","Who has 10.0.10.1?  Tell 10.0.10.58","1053",""
"70:77:81:d5:ff:1d","Broadcast","","ARP","42","Who has 10.0.10.77?  Tell 10.0.10.52","1054",""
"10.0.10.121","10.0.10.255","137","NBNS","92","Name query NB WPAD<00>","1055",""
"fe80::1a8:f4cc:f076:427","ff02::1:3","5355","LLMNR","84","Standard query 0x32d2  A wpad","1056",""
"10.0.10.121","224.0.0.252","5355","LLMNR","64","Standard query 0x32d2  A wpad","1057",""
"fe80::1a8:f4cc:f076:427","ff02::1:3","5355","LLMNR","84","Standard query 0xa34e  AAAA wpad","1058",""
"10.0.10.121","224.0.0.252","5355","LLMNR","64","Standard query 0xa34e  AAAA wpad","1059",""
"fe80::1a8:f4cc:f076:427","ff02::1:3","5355","LLMNR","84","Standard query 0x32d2  A wpad","1060",""
"10.0.10.121","224.0.0.252","5355","LLMNR","64","Standard query 0x32d2  A wpad","1061",""
"fe80::1a8:f4cc:f076:427","ff02::1:3","5355","LLMNR","84","Standard query 0xa34e  AAAA wpad","1062",""
"10.0.10.121","224.0.0.252","5355","LLMNR","64","Standard query 0xa34e  AAAA wpad","1063",""
"10.0.10.88","172.217.29.195","443","TLSv1.2","315","Application Data","1064",""
"10.0.10.88","172.217.29.195","443","TLSv1.2","268","Application Data","1065",""
"70:77:81:d5:ff:1d","Broadcast","","ARP","42","Who has 10.0.10.77?  Tell 10.0.10.52","1066",""
"10.0.10.121","10.0.10.255","137","NBNS","92","Name query NB WPAD<00>","1067",""
"172.217.29.195","10.0.10.88","38228","TCP","66","443 > 38228 [ACK] Seq=3798 Ack=3838 Win=538 Len=0 TSval=3717536187 TSecr=3961150","1068","1064"
"172.217.29.195","10.0.10.88","38228","TCP","66","443 > 38228 [ACK] Seq=3798 Ack=4040 Win=545 Len=0 TSval=3717536187 TSecr=3961153","1069","1065"
"172.217.29.195","10.0.10.88","38228","TLSv1.2","140","Application Data","1070",""
"172.217.29.195","10.0.10.88","38228","TLSv1.2","197","Application Data","1071",""
"172.217.29.195","10.0.10.88","38228","TLSv1.2","104","Application Data","1072",""
"10.0.10.88","172.217.29.195","443","TCP","66","38228 > 443 [ACK] Seq=4040 Ack=4041 Win=1670 Len=0 TSval=3961181 TSecr=3717536254","1073","1072"
"172.217.29.195","10.0.10.88","38228","TLSv1.2","112","Application Data","1074",""
"10.0.10.88","172.217.29.195","443","TLSv1.2","112","Application Data","1075","1074"
"172.217.29.195","10.0.10.88","38228","TCP","66","443 > 38228 [ACK] Seq=4087 Ack=4086 Win=545 Len=0 TSval=3717536300 TSecr=3961181","1076","1075"
"172.217.29.195","10.0.10.88","38228","TLSv1.2","117","Application Data","1077",""
"172.217.29.195","10.0.10.88","38228","TLSv1.2","217","Application Data","1078",""
"172.217.29.195","10.0.10.88","38228","TLSv1.2","104","Application Data","1079",""
"10.0.10.88","172.217.29.195","443","TCP","66","38228 > 443 [ACK] Seq=4086 Ack=4327 Win=1670 Len=0 TSval=3961209 TSecr=3717536360","1080","1079"
"172.217.29.195","10.0.10.88","38228","TLSv1.2","112","Application Data","1081",""
"10.0.10.88","172.217.29.195","443","TLSv1.2","112","Application Data","1082","1081"
"172.217.29.195","10.0.10.88","38228","TCP","66","443 > 38228 [ACK] Seq=4373 Ack=4132 Win=545 Len=0 TSval=3717536412 TSecr=3961209","1083","1082"
"10.0.10.121","10.0.10.255","137","NBNS","92","Name query NB WPAD<00>","1084",""
"10.0.10.88","172.217.29.195","443","TLSv1.2","323","Application Data","1085",""
"172.217.29.195","10.0.10.88","38228","TCP","66","443 > 38228 [ACK] Seq=4373 Ack=4389 Win=552 Len=0 TSval=3717538101 TSecr=3961631","1086","1085"
"172.217.29.195","10.0.10.88","38228","TLSv1.2","140","Application Data","1087",""
"172.217.29.195","10.0.10.88","38228","TLSv1.2","217","Application Data","1088",""
"172.217.29.195","10.0.10.88","38228","TLSv1.2","104","Application Data","1089",""
"10.0.10.88","172.217.29.195","443","TCP","66","38228 > 443 [ACK] Seq=4389 Ack=4636 Win=1670 Len=0 TSval=3961688 TSecr=3717538277","1090","1089"
"172.217.29.195","10.0.10.88","38228","TLSv1.2","112","Application Data","1091",""
"10.0.10.88","172.217.29.195","443","TLSv1.2","112","Application Data","1092","1091"
"172.217.29.195","10.0.10.88","38228","TCP","66","443 > 38228 [ACK] Seq=4682 Ack=4435 Win=552 Len=0 TSval=3717538329 TSecr=3961688","1093","1092"
"200.132.35.220","10.0.10.88","47952","TCP","66","80 > 47952 [FIN, ACK] Seq=1200 Ack=473 Win=30080 Len=0 TSval=84704540 TSecr=3960476","1094",""
"200.132.35.220","10.0.10.88","47950","TCP","66","80 > 47950 [FIN, ACK] Seq=1068 Ack=463 Win=30080 Len=0 TSval=84704540 TSecr=3960476","1095",""
"200.132.35.220","10.0.10.88","47948","TCP","66","80 > 47948 [FIN, ACK] Seq=1091 Ack=465 Win=30080 Len=0 TSval=84704540 TSecr=3960476","1096",""
"200.132.35.220","10.0.10.88","47958","TCP","66","80 > 47958 [FIN, ACK] Seq=1370 Ack=481 Win=30080 Len=0 TSval=84704540 TSecr=3960477","1097",""
"200.132.35.220","10.0.10.88","47946","TCP","66","80 > 47946 [FIN, ACK] Seq=2969 Ack=1992 Win=33792 Len=0 TSval=84704540 TSecr=3960495","1098",""
"10.0.10.88","200.132.35.220","80","TCP","66","47958 > 80 [ACK] Seq=481 Ack=1371 Win=32128 Len=0 TSval=3961738 TSecr=84704540","1099","1097"
"10.0.10.88","200.132.35.220","80","TCP","66","47948 > 80 [ACK] Seq=465 Ack=1092 Win=31488 Len=0 TSval=3961738 TSecr=84704540","1100","1096"
"10.0.10.88","200.132.35.220","80","TCP","66","47950 > 80 [ACK] Seq=463 Ack=1069 Win=31360 Len=0 TSval=3961738 TSecr=84704540","1101","1095"
"10.0.10.88","200.132.35.220","80","TCP","66","47952 > 80 [ACK] Seq=473 Ack=1201 Win=31616 Len=0 TSval=3961738 TSecr=84704540","1102","1094"
"10.0.10.88","200.132.35.220","80","TCP","66","47946 > 80 [ACK] Seq=1992 Ack=2970 Win=35968 Len=0 TSval=3961740 TSecr=84704540","1103","1098"
"10.0.10.88","172.217.29.206","443","TLSv1.2","194","Application Data","1104",""
"10.0.10.88","172.217.29.206","443","TLSv1.2","1434","Application Data","1105",""
"10.0.10.88","172.217.29.206","443","TLSv1.2","83","Application Data","1106",""
"172.217.29.206","10.0.10.88","44582","TCP","66","443 > 44582 [ACK] Seq=5053 Ack=6992 Win=641 Len=0 TSval=2028217435 TSecr=3961861","1107","1104"
"172.217.29.206","10.0.10.88","44582","TLSv1.2","112","Application Data","1108","1105"
"10.0.10.88","172.217.29.206","443","TCP","66","44582 > 443 [ACK] Seq=8377 Ack=5099 Win=1431 Len=0 TSval=3961888 TSecr=2028217445","1109","1108"
"172.217.29.206","10.0.10.88","44582","TCP","66","443 > 44582 [ACK] Seq=5099 Ack=8377 Win=651 Len=0 TSval=2028217496 TSecr=3961863","1110","1106"
"172.217.29.206","10.0.10.88","44582","TLSv1.2","153","Application Data","1111",""
"10.0.10.88","172.217.29.206","443","TCP","66","44582 > 443 [ACK] Seq=8377 Ack=5186 Win=1431 Len=0 TSval=3961923 TSecr=2028217623","1112","1111"
"172.217.29.206","10.0.10.88","44582","TLSv1.2","558","Application Data","1113",""
"10.0.10.88","172.217.29.206","443","TCP","66","44582 > 443 [ACK] Seq=8377 Ack=5678 Win=1444 Len=0 TSval=3961923 TSecr=2028217623","1114","1113"
"172.217.29.206","10.0.10.88","44582","TLSv1.2","278","Application Data","1115",""
"10.0.10.88","172.217.29.206","443","TCP","66","44582 > 443 [ACK] Seq=8377 Ack=5890 Win=1444 Len=0 TSval=3961923 TSecr=2028217624","1116","1115"
"172.217.29.206","10.0.10.88","44582","TLSv1.2","248","Application Data","1117",""
"10.0.10.88","172.217.29.206","443","TCP","66","44582 > 443 [ACK] Seq=8377 Ack=6072 Win=1444 Len=0 TSval=3961923 TSecr=2028217624","1118","1117"
"172.217.29.206","10.0.10.88","44582","TLSv1.2","112","Application Data","1119",""
"10.0.10.88","172.217.29.206","443","TCP","66","44582 > 443 [ACK] Seq=8377 Ack=6118 Win=1444 Len=0 TSval=3961934 TSecr=2028217676","1120","1119"
"10.0.10.88","172.217.29.206","443","TLSv1.2","112","Application Data","1121",""
"172.217.29.206","10.0.10.88","44582","TCP","66","443 > 44582 [ACK] Seq=6118 Ack=8423 Win=651 Len=0 TSval=2028217721 TSecr=3961934","1122","1121"
"10.0.10.88","200.132.35.220","80","TCP","66","47948 > 80 [FIN, ACK] Seq=465 Ack=1092 Win=31488 Len=0 TSval=3961979 TSecr=84704540","1123",""
"10.0.10.88","200.132.35.220","80","TCP","66","47950 > 80 [FIN, ACK] Seq=463 Ack=1069 Win=31360 Len=0 TSval=3961979 TSecr=84704540","1124",""
"10.0.10.88","200.132.35.220","80","TCP","66","47952 > 80 [FIN, ACK] Seq=473 Ack=1201 Win=31616 Len=0 TSval=3961979 TSecr=84704540","1125",""
"10.0.10.88","200.132.35.220","80","TCP","66","47958 > 80 [FIN, ACK] Seq=481 Ack=1371 Win=32128 Len=0 TSval=3961979 TSecr=84704540","1126",""
"10.0.10.88","200.132.35.220","80","TCP","66","47946 > 80 [FIN, ACK] Seq=1992 Ack=2970 Win=35968 Len=0 TSval=3961979 TSecr=84704540","1127",""
"10.0.10.88","200.132.35.220","80","TCP","74","47962 > 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3961979 TSecr=0 WS=128","1128",""
"10.0.10.88","200.132.35.220","80","TCP","74","47964 > 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3961979 TSecr=0 WS=128","1129",""
"10.0.10.88","200.132.35.220","80","TCP","74","47966 > 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3961979 TSecr=0 WS=128","1130",""
"10.0.10.88","200.132.35.220","80","TCP","74","47968 > 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3961979 TSecr=0 WS=128","1131",""
"10.0.10.88","200.132.35.220","80","TCP","74","47970 > 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3961979 TSecr=0 WS=128","1132",""
"200.132.35.220","10.0.10.88","47948","TCP","66","80 > 47948 [ACK] Seq=1092 Ack=466 Win=30080 Len=0 TSval=84704792 TSecr=3961979","1133","1123"
"200.132.35.220","10.0.10.88","47950","TCP","66","80 > 47950 [ACK] Seq=1069 Ack=464 Win=30080 Len=0 TSval=84704792 TSecr=3961979","1134","1124"
"200.132.35.220","10.0.10.88","47952","TCP","66","80 > 47952 [ACK] Seq=1201 Ack=474 Win=30080 Len=0 TSval=84704792 TSecr=3961979","1135","1125"
"200.132.35.220","10.0.10.88","47958","TCP","66","80 > 47958 [ACK] Seq=1371 Ack=482 Win=30080 Len=0 TSval=84704792 TSecr=3961979","1136","1126"
"200.132.35.220","10.0.10.88","47946","TCP","66","80 > 47946 [ACK] Seq=2970 Ack=1993 Win=33792 Len=0 TSval=84704793 TSecr=3961979","1137","1127"
"200.132.35.220","10.0.10.88","47962","TCP","74","80 > 47962 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=84704793 TSecr=3961979 WS=128","1138","1128"
"10.0.10.88","200.132.35.220","80","TCP","66","47962 > 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3961980 TSecr=84704793","1139","1138"
"200.132.35.220","10.0.10.88","47964","TCP","74","80 > 47964 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=84704793 TSecr=3961979 WS=128","1140","1129"
"10.0.10.88","200.132.35.220","80","TCP","66","47964 > 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3961980 TSecr=84704793","1141","1140"
"200.132.35.220","10.0.10.88","47966","TCP","74","80 > 47966 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=84704793 TSecr=3961979 WS=128","1142","1130"
"10.0.10.88","200.132.35.220","80","TCP","66","47966 > 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3961980 TSecr=84704793","1143","1142"
"200.132.35.220","10.0.10.88","47968","TCP","74","80 > 47968 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=84704793 TSecr=3961979 WS=128","1144","1131"
"10.0.10.88","200.132.35.220","80","TCP","66","47968 > 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3961980 TSecr=84704793","1145","1144"
"200.132.35.220","10.0.10.88","47970","TCP","74","80 > 47970 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=84704793 TSecr=3961979 WS=128","1146","1132"
"10.0.10.88","200.132.35.220","80","TCP","66","47970 > 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3961980 TSecr=84704793","1147","1146"
"10.0.10.88","200.132.35.220","80","HTTP","458","GET /docencia1/ HTTP/1.1 ","1148",""
"200.132.35.220","10.0.10.88","47960","TCP","66","80 > 47960 [ACK] Seq=1 Ack=393 Win=30080 Len=0 TSval=84704794 TSecr=3961980","1149","1148"
"200.132.35.220","10.0.10.88","47960","HTTP","482","HTTP/1.1 200 OK  (text/html)","1150",""
"10.0.10.88","200.132.35.220","80","TCP","66","47960 > 80 [ACK] Seq=393 Ack=417 Win=30336 Len=0 TSval=3961981 TSecr=84704794","1151","1150"
"10.0.10.88","172.217.29.202","443","TCP","66","[TCP Dup ACK 143#1] 38946 > 443 [ACK] Seq=1 Ack=1 Win=407 Len=0 TSval=3962368 TSecr=1505391539","1152",""
"172.217.29.202","10.0.10.88","38946","TCP","66","[TCP Dup ACK 149#1] [TCP ACKed unseen segment] 443 > 38946 [ACK] Seq=1 Ack=2 Win=184 Len=0 TSval=1505436589 TSecr=3939424","1153",""
"10.0.10.88","10.0.10.1","53","DNS","70","Standard query 0xbccb  A google.com","1154",""
"10.0.10.88","10.0.10.1","53","DNS","70","Standard query 0xc4be  AAAA google.com","1155",""
"10.0.10.1","10.0.10.88","45063","DNS","86","Standard query response 0xbccb  A 172.217.29.206","1156",""
"10.0.10.1","10.0.10.88","45063","DNS","98","Standard query response 0xc4be  AAAA 2800:3f0:4001:807::200e","1157",""
"10.0.10.88","172.217.29.206","80","TCP","74","54658 > 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3962576 TSecr=0 WS=128","1158",""
"172.217.29.206","10.0.10.88","54658","TCP","74","80 > 54658 [SYN, ACK] Seq=0 Ack=1 Win=42408 Len=0 MSS=1380 SACK_PERM=1 TSval=2916593123 TSecr=3962576 WS=256","1159","1158"
"10.0.10.88","172.217.29.206","80","TCP","66","54658 > 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3962589 TSecr=2916593123","1160","1159"
"10.0.10.88","172.217.29.206","80","HTTP","179","GET / HTTP/1.1 ","1161",""
"172.217.29.206","10.0.10.88","54658","TCP","66","80 > 54658 [ACK] Seq=1 Ack=114 Win=42496 Len=0 TSval=2916593170 TSecr=3962589","1162","1161"
"172.217.29.206","10.0.10.88","54658","TCP","66","[TCP Previous segment not captured] 80 > 54658 [FIN, ACK] Seq=917 Ack=114 Win=42496 Len=0 TSval=2916593329 TSecr=3962589","1163",""
"10.0.10.88","172.217.29.206","80","TCP","78","[TCP Dup ACK 1161#1] 54658 > 80 [ACK] Seq=114 Ack=1 Win=29312 Len=0 TSval=3962640 TSecr=2916593170 SLE=917 SRE=918","1164",""
"172.217.29.206","10.0.10.88","54658","HTTP","982","[TCP Out-Of-Order] HTTP/1.1 302 Found  (text/html)","1165",""
"10.0.10.88","172.217.29.206","80","TCP","66","54658 > 80 [ACK] Seq=114 Ack=918 Win=31104 Len=0 TSval=3962640 TSecr=2916593329","1166","1163"
"10.0.10.88","172.217.29.206","80","TCP","66","54658 > 80 [FIN, ACK] Seq=114 Ack=918 Win=31104 Len=0 TSval=3962640 TSecr=2916593329","1167",""
